,game_id,week,season_type,game_date,posteam,defteam,home_team,away_team,qtr,down,ydstogo,yardline_100,quarter_seconds_remaining,game_seconds_remaining,score_differential,play_id,play_type,desc,shotgun,no_huddle,qb_dropback,qb_scramble,pass_attempt,complete_pass,incomplete_pass,passer_player_name,receiver_player_name,receiver_player_id,passing_yards,air_yards,yards_after_catch,pass_location,pass_length,interception,sack,touchdown,pass_touchdown,rush_attempt,rushing_yards,rush_touchdown,run_location,run_gap,rusher_player_name,rusher_player_id,epa,wpa,success,cpoe,first_down,xyac_epa,xyac_mean_yardage,fumble,fumble_lost,penalty,is_play_action
30284,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,1.0,10.0,67.0,764.0,2564.0,0.0,1033.0,run,(12:44) 11-J.Smith-Njigba left end to SEA 37 for 4 yards (50-C.Barton).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,left,end,J.Smith-Njigba,00-0038543,-0.07280646753497422,0.005030691623687744,0.0,,0.0,,,0.0,0.0,0.0,0
30285,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,2.0,6.0,63.0,729.0,2529.0,0.0,1062.0,pass,(12:09) (No Huddle) 14-S.Darnold pass short left to 18-E.Arroyo to SEA 42 for 5 yards (23-K.Winston).,0.0,1.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,E.Arroyo,00-0040739,5.0,2.0,3.0,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.3165393085218966,-0.02092123031616211,1.0,20.461171865463257,0.0,0.8897921459511309,5.235160667289165,0.0,0.0,0.0,1
30287,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,3.0,6.0,63.0,671.0,2471.0,0.0,1120.0,pass,"(11:11) (Shotgun) 14-S.Darnold pass deep right to 11-J.Smith-Njigba for 63 yards, TOUCHDOWN.",1.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,J.Smith-Njigba,00-0038543,63.0,43.0,20.0,right,deep,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,6.379848403157666,0.20297494175766184,1.0,72.8725403547287,1.0,1.0230348260411715,9.35609263140941,0.0,0.0,0.0,0
30294,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,1.0,10.0,26.0,528.0,2328.0,7.0,1297.0,run,(8:48) 9-K.Walker left guard to TEN 25 for 1 yard (33-C.Gray).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,left,guard,K.Walker,00-0038134,-0.49966159043833613,-0.003989756107330322,0.0,,0.0,,,0.0,0.0,0.0,0
30295,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,2.0,9.0,25.0,487.0,2287.0,7.0,1319.0,pass,(8:07) (Shotgun) 14-S.Darnold pass short middle to 11-J.Smith-Njigba to TEN 14 for 11 yards (39-D.Baker; 23-K.Winston).,1.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,J.Smith-Njigba,00-0038543,11.0,8.0,3.0,middle,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.1952718427637592,0.011731863021850586,1.0,27.218419313430786,1.0,0.45429853649454377,3.4517612415656913,0.0,0.0,0.0,0
30296,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,1.0,10.0,14.0,445.0,2245.0,7.0,1344.0,run,(7:25) 9-K.Walker right end pushed ob at TEN 10 for 4 yards (33-C.Gray).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,right,end,K.Walker,00-0038134,-0.2468372824951075,-0.002355515956878662,0.0,,0.0,,,0.0,0.0,0.0,0
30297,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,2.0,6.0,10.0,397.0,2197.0,7.0,1371.0,pass,(6:37) 14-S.Darnold pass short left to 9-K.Walker to TEN 5 for 5 yards (18-J.Armour-Davis).,0.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,K.Walker,00-0038134,5.0,-5.0,10.0,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.5149434643099084,0.005386233329772949,1.0,15.481090545654297,0.0,1.5187488057179483,7.72668765875278,0.0,0.0,0.0,1
30299,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,1.0,2.0,2.0,342.0,2142.0,7.0,1430.0,run,(5:42) 9-K.Walker up the middle to TEN 6 for -4 yards (23-K.Winston).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,middle,,K.Walker,00-0038134,-1.226390106632607,-0.007375776767730713,0.0,,0.0,,,0.0,0.0,0.0,0
30300,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,2.0,6.0,6.0,299.0,2099.0,7.0,1452.0,pass,"(4:59) 14-S.Darnold pass incomplete short left to 88-A.Barner (26-M.Harris, 53-J.Ward).",0.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,A.Barner,00-0039793,,6.0,,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.9107886162237264,-0.009242415428161621,0.0,-38.88993263244629,0.0,,,0.0,0.0,0.0,1
30302,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,3.0,11.0,11.0,292.0,2092.0,7.0,1499.0,pass,(4:52) (Shotgun) 14-S.Darnold pass incomplete short left to 11-J.Smith-Njigba.,1.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,J.Smith-Njigba,00-0038543,,10.0,,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.5480915162731037,-0.026566267013549805,0.0,-41.42232835292816,0.0,1.361387908931965,0.5554487337358296,0.0,0.0,0.0,0
30313,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,1.0,10.0,60.0,108.0,1908.0,10.0,1775.0,run,(1:48) (Shotgun) 26-Z.Charbonnet up the middle to SEA 42 for 2 yards (69-S.Joseph).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,middle,,Z.Charbonnet,00-0039165,-0.1961122853681445,-0.009284734725952148,0.0,,0.0,,,0.0,0.0,0.0,0
30314,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,2.0,8.0,58.0,68.0,1868.0,10.0,1797.0,run,(1:08) (Shotgun) 26-Z.Charbonnet left end ran ob at TEN 49 for 9 yards (35-S.Womack).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,9.0,0.0,left,end,Z.Charbonnet,00-0039165,0.8863026204635389,0.011865019798278809,1.0,,1.0,,,0.0,0.0,0.0,0
30315,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,1.0,10.0,49.0,60.0,1860.0,10.0,1824.0,pass,(1:00) (Shotgun) 14-S.Darnold pass incomplete short middle to 22-R.Shaheed.,1.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,R.Shaheed,00-0037545,,13.0,,middle,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.2771687692729756,-0.009147405624389648,0.0,-71.77282571792603,0.0,0.39765179015745744,4.391501311794855,0.0,0.0,0.0,0
30316,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,2.0,10.0,49.0,57.0,1857.0,10.0,1847.0,run,(:57) (Shotgun) 26-Z.Charbonnet up the middle to TEN 36 for 13 yards (33-C.Gray).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,13.0,0.0,middle,,Z.Charbonnet,00-0039165,0.8274389306316152,0.014560341835021973,1.0,,1.0,,,0.0,0.0,0.0,0
30317,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,1.0,10.0,36.0,38.0,1838.0,10.0,1869.0,pass,"(:38) (No Huddle, Shotgun) 14-S.Darnold pass short left to 11-J.Smith-Njigba pushed ob at TEN 25 for 11 yards (23-K.Winston).",1.0,1.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,J.Smith-Njigba,00-0038543,11.0,7.0,4.0,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.7982391201658174,0.013217747211456299,1.0,29.733002185821533,1.0,0.23455563655833,3.237913258606568,0.0,0.0,0.0,0
30318,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,1.0,10.0,25.0,31.0,1831.0,10.0,1904.0,pass,(:31) (Shotgun) 14-S.Darnold pass short middle to 10-C.Kupp to TEN 13 for 12 yards (26-M.Harris).,1.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,C.Kupp,00-0033908,12.0,6.0,6.0,middle,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.7779462949256413,0.005169212818145752,1.0,21.908295154571533,1.0,0.513731952796051,3.823888038023142,0.0,0.0,0.0,0
30320,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,1.0,10.0,13.0,22.0,1822.0,10.0,1929.0,pass,(:22) (Shotgun) 14-S.Darnold pass short middle to 11-J.Smith-Njigba pushed ob at TEN 12 for 1 yard (33-C.Gray). TEN-39-D.Baker was injured during the play.,1.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,J.Smith-Njigba,00-0038543,1.0,2.0,-1.0,middle,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.46784488519188017,-0.00907909870147705,0.0,20.2914297580719,0.0,0.8103667210053607,4.165242607414257,0.0,0.0,0.0,0
30324,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,2.0,2.0,14.0,17.0,9.0,1809.0,10.0,2053.0,pass,(:09) (Shotgun) 14-S.Darnold pass incomplete deep right to 11-J.Smith-Njigba (35-S.Womack).,1.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,J.Smith-Njigba,00-0038543,,17.0,,right,deep,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.005750487641750013,-0.01705765724182129,0.0,-32.201993465423584,0.0,,,0.0,0.0,0.0,0
30328,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,1.0,10.0,76.0,895.0,1795.0,13.0,2150.0,pass,(14:55) 14-S.Darnold pass deep left to 11-J.Smith-Njigba pushed ob at TEN 20 for 56 yards (23-K.Winston) [49-A.Key].,0.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,J.Smith-Njigba,00-0038543,56.0,34.0,22.0,left,deep,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,4.089454476721585,0.021459758281707764,1.0,71.02476060390472,1.0,1.2237717517455864,14.001426253002137,0.0,0.0,0.0,1
30329,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,1.0,10.0,20.0,850.0,1750.0,13.0,2180.0,run,(14:10) 9-K.Walker left end to TEN 13 for 7 yards (98-J.Simmons).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,7.0,0.0,left,end,K.Walker,00-0038134,0.35525492584565654,0.016430914402008057,1.0,,0.0,,,0.0,0.0,0.0,0
30330,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,2.0,3.0,13.0,803.0,1703.0,13.0,2207.0,pass,"(13:23) 14-S.Darnold pass short right to 11-J.Smith-Njigba for 13 yards, TOUCHDOWN.",0.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,J.Smith-Njigba,00-0038543,13.0,13.0,0.0,right,short,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,2.0170034323236905,-0.013787875398264426,1.0,59.24758315086365,1.0,,,0.0,0.0,0.0,1
30338,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,1.0,10.0,78.0,696.0,1596.0,20.0,2452.0,pass,(11:36) (Shotgun) 14-S.Darnold pass incomplete deep right to 88-A.Barner.,1.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,A.Barner,00-0039793,,20.0,,right,deep,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.5993911004625261,-0.005199730396270752,0.0,-50.64403414726257,0.0,0.3478114521033384,4.5761657332477625,0.0,0.0,0.0,0
30339,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,2.0,10.0,78.0,691.0,1591.0,20.0,2487.0,pass,(11:31) (Shotgun) 14-S.Darnold pass short right to 11-J.Smith-Njigba to SEA 30 for 8 yards (37-A.Hooker).,1.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,J.Smith-Njigba,00-0038543,8.0,4.0,4.0,right,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.6178335687145591,0.013129830360412598,1.0,22.89620041847229,0.0,0.7000241003454416,4.091520019952441,0.0,0.0,0.0,0
30340,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,3.0,2.0,70.0,647.0,1547.0,20.0,2512.0,pass,(10:47) (Shotgun) 14-S.Darnold pass incomplete short middle to 10-C.Kupp (39-D.Baker).,1.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,C.Kupp,00-0033908,,11.0,,middle,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-1.6324072862043977,-0.009998559951782227,0.0,-68.56920123100281,0.0,0.35030295240759446,4.744578421203187,0.0,0.0,0.0,0
30344,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,1.0,10.0,74.0,618.0,1518.0,13.0,2607.0,run,(10:18) 9-K.Walker left end pushed ob at SEA 45 for 19 yards (37-A.Hooker).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,19.0,0.0,left,end,K.Walker,00-0038134,1.2773786950856447,0.012314438819885254,1.0,,1.0,,,0.0,0.0,0.0,0
30345,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,1.0,10.0,55.0,582.0,1482.0,13.0,2634.0,run,(9:42) 9-K.Walker right guard to TEN 44 for 11 yards (23-K.Winston; 93-T.Sweat).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,11.0,0.0,right,guard,K.Walker,00-0038134,0.7263348195701838,-0.0,1.0,,1.0,,,0.0,0.0,0.0,0
30346,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,1.0,10.0,44.0,538.0,1438.0,13.0,2656.0,pass,(8:58) 14-S.Darnold pass short right to 9-K.Walker ran ob at TEN 15 for 29 yards (33-C.Gray).,0.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,K.Walker,00-0038134,29.0,0.0,29.0,right,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,2.001527459244244,0.016965508460998535,1.0,26.760369539260864,1.0,0.7753198020459076,6.917642941145459,0.0,0.0,0.0,1
30347,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,1.0,10.0,15.0,491.0,1391.0,13.0,2686.0,pass,(8:11) 14-S.Darnold pass short left to 11-J.Smith-Njigba pushed ob at TEN 11 for 4 yards (18-J.Armour-Davis).,0.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,J.Smith-Njigba,00-0038543,4.0,0.0,4.0,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.20401553134433925,0.0011655688285827637,0.0,27.751094102859497,0.0,0.7066186382344604,5.805253313330468,0.0,0.0,0.0,1
30348,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,2.0,6.0,11.0,449.0,1349.0,13.0,2716.0,run,(7:29) (Shotgun) 26-Z.Charbonnet up the middle to TEN 5 for 6 yards (98-J.Simmons; 18-J.Armour-Davis).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,6.0,0.0,middle,,Z.Charbonnet,00-0039165,1.0594201764906757,0.006056368350982666,1.0,,1.0,,,0.0,0.0,0.0,0
30349,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,1.0,5.0,5.0,406.0,1306.0,13.0,2738.0,run,"(6:46) 26-Z.Charbonnet left end for 5 yards, TOUCHDOWN.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,5.0,1.0,left,end,Z.Charbonnet,00-0039165,1.257897975097876,-0.004762637122934565,1.0,,1.0,,,0.0,0.0,0.0,0
30367,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,1.0,10.0,75.0,78.0,978.0,13.0,3242.0,pass,(1:18) (Shotgun) 14-S.Darnold pass short right to 10-C.Kupp ran ob at SEA 37 for 12 yards.,1.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,C.Kupp,00-0033908,12.0,12.0,0.0,right,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.7093681492842734,0.0062760114669799805,1.0,35.553598403930664,1.0,0.21215196956581917,3.073771979783487,0.0,0.0,0.0,0
30368,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,3.0,1.0,10.0,63.0,41.0,941.0,13.0,3272.0,run,(:41) 9-K.Walker right guard to TEN 48 for 15 yards (23-K.Winston).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,15.0,0.0,right,guard,K.Walker,00-0038134,0.9319056121166795,0.0006979703903198242,1.0,,1.0,,,0.0,0.0,0.0,0
30370,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,4.0,1.0,10.0,48.0,900.0,900.0,13.0,3314.0,pass,(15:00) 14-S.Darnold pass incomplete deep right to 22-R.Shaheed [98-J.Simmons].,0.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,R.Shaheed,00-0037545,,39.0,,right,deep,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.5097159426659346,-0.005955636501312256,0.0,-24.67534840106964,0.0,1.0560412263169905,5.066450399128371,0.0,0.0,0.0,1
30371,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,4.0,2.0,10.0,48.0,894.0,894.0,13.0,3337.0,run,(14:54) 9-K.Walker up the middle to TEN 41 for 7 yards (26-M.Harris; 23-K.Winston).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,7.0,0.0,middle,,K.Walker,00-0038134,0.1411156291142106,0.011856615543365479,1.0,,0.0,,,0.0,0.0,0.0,0
30372,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,4.0,3.0,3.0,41.0,848.0,848.0,13.0,3359.0,run,(14:08) (Shotgun) 9-K.Walker left end to TEN 41 for no gain (18-J.Armour-Davis).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,left,end,K.Walker,00-0038134,-2.2176254228688776,-0.009301900863647461,0.0,,0.0,,,0.0,0.0,0.0,0
30374,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,4.0,4.0,3.0,41.0,802.0,802.0,13.0,3381.0,pass,(13:22) (Shotgun) 14-S.Darnold sacked at TEN 46 for -5 yards (49-A.Key).,1.0,0.0,1.0,0.0,1.0,0.0,0.0,S.Darnold,,,,,,,,0.0,1.0,0.0,0.0,0.0,,0.0,,,,,-2.7265224016737193,-0.04344508796930313,0.0,,0.0,,,0.0,0.0,0.0,0
30388,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,4.0,1.0,10.0,80.0,371.0,371.0,13.0,3765.0,run,(6:11) 26-Z.Charbonnet left guard to SEA 20 for no gain (69-S.Joseph; 50-C.Barton).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,left,guard,Z.Charbonnet,00-0039165,-0.48234039545059204,-0.003771543502807617,0.0,,0.0,,,0.0,0.0,0.0,0
30389,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,4.0,2.0,10.0,80.0,328.0,328.0,13.0,3787.0,pass,(5:28) (Shotgun) 14-S.Darnold pass short right to 9-K.Walker to SEA 16 for -4 yards (49-A.Key).,1.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,K.Walker,00-0038134,-4.0,-7.0,3.0,right,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-1.3543722887989134,-0.002366483211517334,0.0,16.889959573745728,0.0,1.193602043231094,10.933250299516658,0.0,0.0,0.0,0
30391,2025_12_SEA_TEN,12,REG,2025-11-23,SEA,TEN,TEN,SEA,4.0,3.0,14.0,84.0,319.0,319.0,13.0,3809.0,pass,(5:19) (Shotgun) 14-S.Darnold pass incomplete short left to 10-C.Kupp.,1.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,C.Kupp,00-0033908,,11.0,,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.6209712100680918,-0.004233181476593018,0.0,-55.10699152946472,0.0,0.8498686467763499,3.087736597881303,0.0,0.0,0.0,0
32648,2025_13_MIN_SEA,13,REG,2025-11-30,SEA,MIN,SEA,MIN,1.0,1.0,10.0,96.0,671.0,3371.0,0.0,245.0,run,(11:11) (Shotgun) 9-K.Walker right guard to SEA 7 for 3 yards (55-E.Wilson).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,right,guard,K.Walker,00-0038134,-0.2669263172429055,-0.01241379976272583,0.0,,0.0,,,0.0,0.0,0.0,0
32649,2025_13_MIN_SEA,13,REG,2025-11-30,SEA,MIN,SEA,MIN,1.0,2.0,7.0,93.0,649.0,3349.0,0.0,267.0,pass,"(10:49) (No Huddle, Shotgun) 14-S.Darnold pass short left to 9-K.Walker to SEA 21 for 14 yards (51-B.Cashman).",1.0,1.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,K.Walker,00-0038134,14.0,-2.0,16.0,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.2882875816430897,0.02276855707168579,1.0,12.861454486846924,1.0,1.0980504727165346,8.240326321101747,0.0,0.0,0.0,0
32651,2025_13_MIN_SEA,13,REG,2025-11-30,SEA,MIN,SEA,MIN,1.0,1.0,5.0,74.0,573.0,3273.0,0.0,325.0,run,(9:33) 9-K.Walker left end to SEA 30 for 4 yards (7-B.Murphy).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,left,end,K.Walker,00-0038134,0.26446381118148565,0.014105260372161865,1.0,,0.0,,,0.0,0.0,0.0,0
32652,2025_13_MIN_SEA,13,REG,2025-11-30,SEA,MIN,SEA,MIN,1.0,2.0,1.0,70.0,529.0,3229.0,0.0,347.0,pass,(8:49) 14-S.Darnold pass incomplete deep left [15-D.Turner].,0.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,,,,20.0,,left,deep,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.5716791595332325,-0.023260176181793213,0.0,,0.0,,,0.0,0.0,0.0,1
32653,2025_13_MIN_SEA,13,REG,2025-11-30,SEA,MIN,SEA,MIN,1.0,3.0,1.0,70.0,521.0,3221.0,0.0,370.0,run,(8:41) Direct snap to 88-A.Barner. 88-A.Barner up the middle to SEA 32 for 2 yards (93-J.Allen; 61-J.Redmond).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,middle,,A.Barner,00-0039793,0.47642250126227736,0.017571449279785156,1.0,,1.0,,,0.0,0.0,0.0,0
32654,2025_13_MIN_SEA,13,REG,2025-11-30,SEA,MIN,SEA,MIN,1.0,1.0,10.0,68.0,479.0,3179.0,0.0,394.0,pass,(7:59) (Shotgun) 14-S.Darnold pass short right to 10-C.Kupp pushed ob at SEA 45 for 13 yards (43-A.Van Ginkel).,1.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,C.Kupp,00-0033908,13.0,2.0,11.0,right,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.7700873042922467,0.020156383514404297,1.0,19.25327181816101,1.0,0.7230789229942505,5.529537088863435,0.0,0.0,0.0,0
32655,2025_13_MIN_SEA,13,REG,2025-11-30,SEA,MIN,SEA,MIN,1.0,1.0,10.0,55.0,452.0,3152.0,0.0,424.0,pass,"(7:32) (No Huddle, Shotgun) 14-S.Darnold pass incomplete short right to 88-A.Barner.",1.0,1.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,A.Barner,00-0039793,,4.0,,right,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.49087601341307163,-0.014444589614868164,0.0,-77.73385047912598,0.0,0.4928342385981911,4.243480064615142,0.0,0.0,0.0,0
32656,2025_13_MIN_SEA,13,REG,2025-11-30,SEA,MIN,SEA,MIN,1.0,2.0,10.0,55.0,449.0,3149.0,0.0,447.0,run,(7:29) (Shotgun) 9-K.Walker right guard to SEA 44 for -1 yards (55-E.Wilson).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,right,guard,K.Walker,00-0038134,-1.1983717440161854,-0.03227794170379639,0.0,,0.0,,,0.0,0.0,0.0,0
32657,2025_13_MIN_SEA,13,REG,2025-11-30,SEA,MIN,SEA,MIN,1.0,3.0,11.0,56.0,407.0,3107.0,0.0,469.0,pass,(6:47) (Shotgun) 14-S.Darnold sacked at SEA 31 for -13 yards (55-E.Wilson).,1.0,0.0,1.0,0.0,1.0,0.0,0.0,S.Darnold,,,,,,,,0.0,1.0,0.0,0.0,0.0,,0.0,,,,,-1.97189468331635,-0.04537743330001831,0.0,,0.0,,,0.0,0.0,0.0,0
32664,2025_13_MIN_SEA,13,REG,2025-11-30,SEA,MIN,SEA,MIN,1.0,1.0,10.0,86.0,207.0,2907.0,0.0,649.0,run,(3:27) 9-K.Walker left tackle pushed ob at SEA 15 for 1 yard (61-J.Redmond).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,left,tackle,K.Walker,00-0038134,-0.48844103794544935,-0.016275525093078613,0.0,,0.0,,,0.0,0.0,0.0,0
32665,2025_13_MIN_SEA,13,REG,2025-11-30,SEA,MIN,SEA,MIN,1.0,2.0,9.0,85.0,165.0,2865.0,0.0,676.0,pass,(2:45) (Shotgun) 14-S.Darnold pass incomplete short middle to 10-C.Kupp.,1.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,C.Kupp,00-0033908,,5.0,,middle,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.7625038223341107,-0.025521278381347656,0.0,-79.7081708908081,0.0,0.8193324683624476,4.363396420412755,0.0,0.0,0.0,0
